publish_date,headline_text
1,Canopy investment 'has nothing to do with' our core business
1,Cramer reveals the 10 'telltale signs' that could prolong the sell-off
1,Cramer Remix: Amazon is still one of the most powerful deflationary forces on Earth
1,Cramer: Beware the bears' warnings on global markets—they could lead you astray
1,Cramer's lightning round: The sweet spot for buying shares of Clorox
1,Cramer: Between Western Digital and Micron
1,Cramer says 'Fed should be careful what it wishes for' with wage inflation
1,Cramer Remix: Worrying about these stocks is a waste of time
1,Cramer's lightning round: Now is not the time to buy cloud stocks—wait for a dip
1,Cramer: Charts show 'old-school' chip stocks like Intel ready to roar
1,Cramer explains why GE's board really booted former CEO John Flannery
1,Cramer flags the two tailwinds sending the stock market to record highs
1,Cramer Remix: The upcoming election may impact this stock
1,Cramer's lightning round: Under Armour has bottomed; it's a buy
1,Cramer: 'Think twice before you sell' shares of companies competing with Amazon
1,Cramer on SurveyMonkey IPO: 'I worry that it might be a dinosaur'
1,Cramer: GE's CEO change could mean the company is doing worse than expected
1,Cramer Remix: This stock is like Tesla
1,ServiceNow CEO: We want work technology to be just as easy as eBay
1,Cramer's lightning round: 'I've been wrong' on Groupon
1,Cramer: What stands out in Elon Musk's SEC conflict 'is his hubris'
1,Cramer's game plan: A busy week ahead of a make-or-break report
1,Cramer Remix: This auto retailer is missing the mark on Wall Street's latest trend
1,Cramer on Trump's Canada jab: This is no longer the art of the deal
1,Cramer's lightning round: If you're going to own an insurance stock
1,Cisco CEO says Silicon Valley companies 'have to care' about issues like homelessness
1,CEO of cloud company Box says tech industry needs '21st-century' regulation
1,Cramer: This year's 'investable theme' is product personalization
1,'We need to de-stress the travel lifestyle
1,Cramer: Winterwear maker Canada Goose is 'best of the bunch' in recovering retail sector
1,Cramer cautions against trading stocks every time Fed chief 'opens his mouth'
1,Salesforce CEO on Apple partnership: 'I have Apple in my veins'
1,Cramer Remix: Don't overthink—the oil rally is for real
1,Cramer's lightning round: Tesla's stock is too much of a battleground for me
1,'Every cyberattack is related to geopolitical conditions
1,Marc Benioff: We bought Time Magazine because 'business is the greatest platform for change'
1,Cramer: Right now
1,Cramer Remix: Patience is key in today's market
1,Cramer's lightning round: Oil refiner Total is a winner in this environment
1,Cramer advises staying away from animal health play Elanco at these levels
1,Jamie Dimon on 2020 rumors: 'I don't think I would be good at' being president
1,Cramer: 'Call me a buyer' of Comcast's stock despite its drop after Sky win
1,Cramer's lightning round: Don't get speculative with oil and gas stocks
1,Cramer Remix: These two factors could be enormous for Micron
1,'We've got to wake up' to the very real threat of cybercrime
1,Red Hat CEO: 'We expect this is the bottom' in enterprise growth
1,Cramer's game plan: Internalizing tariffs and getting ahead of good quarters
1,Cramer Remix: This rally could be 'built to last'
1,Cramer's lightning round: Snap 'really screwed up'—I can't recommend the stock
1,'We're ahead of the pack' in the cannabinoid drug space
1,Cramer: 'People are too excited' about pot stocks—'it will end badly'
1,Cramer says it's 'highly unlikely' tariff costs will all trickle down to consumers
1,Cramer Remix: Why China has much more to lose in a trade war
1,Cramer's lightning round: With those fundamentals
1,With Caviar
1,Investing in cannabis is 'a great hedge' for alcohol and drug companies
1,Cramer: Wall Street short-sellers are losing because they're overestimating the trade war
1,Expect the US dollar to strengthen further
1,Cramer Remix: A pullback in these stocks is a gift to investors
1,Cramer's lightning round: I prefer the stock of Wendy's to McDonald's
1,Cramer: Vans could be the next major 'lifestyle brand' after Nike
1,Lemonis doubles down on long-term view for Camping World
1,Cramer: China's stock market wouldn't be tumbling if the US was losing the trade war
1,Cramer Remix: When it comes to trade
1,Cramer: 'Don't get ahead of yourself' with red-hot cannabis stocks like Tilray
1,Cramer's lightning round: Out 3 to 5 years
1,Cramer: Wingstop's 'world domination' plan makes this restaurant stock a buy on weakness
1,Cramer's game plan: In a controversial week
1,Cramer Remix: Apple's new products prove its trillion-dollar valuation is too low
1,Cramer's lightning round: GE may have bottomed
1,Barstool Sports founder and CEO discuss company's Yelp-like pizza app
1,A 'super cell tower' in the stratosphere: AeroVironment and SoftBank's 5G vision
1,Cramer: The Apple Watch is like 'the gateway drug' to Apple's whole ecosystem
1,Cramer Remix: This Fortnite play is not worth the temptation
1,Cramer finds ways to invest in the rise of small business optimism
1,Cramer's lightning round: I'm not the call on how to play Roku
1,Cramer introduces 'cloud princes
1,Cramer: The surge in oil prices could reverse the oil-and-gas bear market
1,Cramer Remix: It's unclear why the auto sector is as weak as it is
1,Cramer's lightning round: Don't block the 'freight train' that is Skyworks Solutions' stock
1,Millennials are marrying later
1,Cramer: Stocks heavily tied to China may be signaling an end to the trade war
1,Cramer pinpoints the key to AMD's success: Its massive end market
1,Cramer Remix: Don't own this entire sector
1,Cramer's lightning round: Buy Urban Outfitters if it gets hit on Monday
1,10 years after recession
1,Cramer's game plan: Be ready for another Trump tariff-fueled sell-off
1,Cramer Remix: The critics predicting the death of online advertising are just wrong
1,Cramer's lightning round: Anheuser Busch doesn't look attractive because I think we're past beer
1,Cramer's top stock picks for his 'fantasy portfolio' draft
1,Comcast CEO's biggest disappointment on Fox deal fallout was what it said about Comcast
1,Cramer on what's causing the tech sell-off: It's 'all about mechanics'
1,Cramer Remix: Lululemon still has more room to run
1,Cramer's lightning round: Coupa Software is a buy
1,Amazon is boosting Honeywell's business 'at the right time
1,This will be seen as 'the lost decade of retailers
1,Cramer breaks down market rotations and what they mean for investors
1,Cramer Remix: Amazon's trillion-dollar valuation seems too low
1,Cramer apologizes for his Autodesk call: It was 'a huge mistake'
1,Cramer's lightning round: Don't give up on the sliding Schlumberger
1,Cramer: Put the cloud kings on your shopping list for the September slump
1,Cramer: Amazon's $1 trillion landmark is about more than just the company
1,See which stocks are underappreciated during these market highs
1,Cramer’s game plan: The end of earnings season can still deliver upside surprises
1,It will take Intel years to fix its chipmaking process and AMD will benefit
1,ThirdLove CEO explains how the start-up is thriving as Victoria's Secret struggles
1,Stocks hit all-time highs — these experts break down what investors should do next
1,Cramer Remix: Pessimism is weighing on this stock
1,Cramer's lightning round: Watch this company's earnings report next week
1,Chinese tariffs are 'no big deal' for natural gas
1,Cramer: Williams-Sonoma shows how retail can win
1,Cramer: The market missed the mark on these stocks during earnings season
1,Cramer Remix: Investors should stop worrying about Trump headlines and focus on spending
1,Ex-Theranos CEO Elizabeth Holmes believed she was helping the world
1,Cramer's lightning round: Pick this stock for a biotech play
1,Cramer: Michael Cohen plea and Paul Manafort verdict could have mixed effects on the market
1,Cramer: Analysts have been 'dead wrong' about retail performance
1,The bull market is ‘fake news’ but America will still outperform every time
1,Global corrections to spread to US and ruin historic bull market
1,Cramer Remix: Forget recession
1,Cramer: Charts show pumpkin spice lattes could help Starbucks rebound
1,Cramer's lightning round: Buy this stock as a defensive play
1,Cramer: Cisco's latest quarter proves shift to software is working
1,Cramer: The longest-ever bull market overcame these 10 obstacles
1,Cramer Remix: Cannabis could put this company ahead of the curve
1,Cramer's lightning round: Buy Twitter despite imperfect quarter
1,Cramer: It’s not too late to buy Walmart
1,Cramer: Nordstrom is the latest 'retail resurrection'
1,Cramer: PepsiCo
1,Cramer's game plan: Get ready for a packed earnings week
1,Cramer Remix: The secret to Walmart’s blowout quarter lies within its own walls
1,Cramer: Don’t dismiss Sen. Elizabeth Warren’s ideas as bad for companies
1,Cramer's lightning round: It's a good time to buy oil stocks
1,Cramer swipes right on IAC stock after Tinder co-founders' lawsuit
1,Cramer: Forget FANG
1,Cramer Remix: The bull market is still alive and kicking
1,Cramer's lightning round: Gamble on Pinnacle Entertainment
1,Cramer: Post Holdings' portfolio gives stock 'room to run'
1,Sen. Elizabeth Warren: Trade deals help companies
1,Cramer: Global sell-off isn't 'as special as it seems'
1,Brinks CEO: We’re ‘ready’ for Canadian marijuana legalization
1,Cramer Remix: Why this stock could be red hot
1,Cramer: Tesla bears should think twice before shorting the stock
1,Tapestry CEO: Accessories has seen 'terrific' growth in the last year
1,Cramer's lightning round: Avoid stocks related to housing
1,Cramer’s charts suggest it’s still worth investing in bonds
1,Cramer: These companies’ earnings show that millennials are spending money on handbags
1,Cramer Remix: Don’t worry about this stock’s post-earnings drop
1,Cramer's lightning round: Bet on Norwegian Cruise Line
1,Cramer: Booking Holdings needs to decide whether it’s a growth stock or a value stock
1,Cramer: ‘Stay away’ from banks
1,Cramer's game plan: Take time to study your stocks as earnings season fades
1,Obscure market statistic could point to record highs for S&P 500 by year-end
